id;uri;title;description;created_at;city;answered;evaluated
165933853;/prefeitura-fortaleza/rua-esburacada_h6bRIeIUvv2QDaPt/;Rua Esburacada;A rua Tianguá Cep 60766530 no Bairro Planalto Ayrton Senna, Fortaleza está a anos degradada, com buracos, depressões, desnivelado, com Piçarra e nunca foi asfaltada. Já foi feito reportagem pra mostrar a rua e não recebemos respostas da prefeitura. Já foi feito várias baixo assinado e não funcionou. No site da prefeitura consta que como asfaltada é sem problemas,segundo relato de moradores aqui da rua. Reivindicamos a reforma da rua e asfalto. Queremos asfalto. Entra ano e sai ano e só promessa dos vereadores que não fazem nada. Nossa casas é cheio de poeira por causa da poeira dos veículos que passa causando até problema de saúde. Tem cadeirante que é preciso ser lavado pendurada por algumas pessoas. Também tem gente com deficiência que passa pra ir ao colégio e anda com dificuldade pela rua e também minha vizinha que tem a perna amputada e só anda de moleta. Uma senhora idosa já se desequilibrou nos buracos e levou queda feia machucando o joelho. Necessitamos com urgência reforma e asfalto na rua;06/06/2023 às 08:20;Fortaleza - CE;False;False
165390663;/prefeitura-fortaleza/iluminacao-rua-albano-numero-20_L8YGu09N5cmLGVKb/;Iluminação Rua Albano Número 20;Venho por meio deste, registrar indignação dos moradores da rua Albano Número 20, ao 60, nessa rua não existe iluminação, vários postes com lâmpadas queimadas, população sofrendo com [Editado pelo Reclame Aqui].;27/05/2023 às 14:17;Fortaleza - CE;False;False
165261613;/prefeitura-fortaleza/sem-luz-no-poste-ja-faz-03-meses_J2tT0GVzWxfkiGx7/;Sem luz no poste já faz 03 meses;Já tem mais de 03 meses sem lu no poste que ilumina exatamente a entrada e saída de veículos do prédio em que moro, rua Pinho Pessoa esquina com Rua Silva Paulet, Fortaleza - Ceará, bairro Dionísio Torres. O atendimento via celular é horrível e no site não tem a opção de reclamar.;25/05/2023 às 15:17;Fortaleza - CE;False;False
165199191;/prefeitura-fortaleza/semaforo-queimado-apagado_EmYNuYJYfpo3zJrW/;Semáforo queimado/apagado;Há meses que o semáforo da Leste Oeste, na altura da Escolinha de Surf estava apresentando defeitos, demorando muito para acompanhar o comando de apertar o botão para fechar. Na segunda tinha um rapaz da AMC presente no local verificando, ontem (23.05) o semáforo estava apagado, dificultando a travessia, sem falar que torna o lado da praia mais perigoso, demoramos mais para atravessar, dando margem para ficarmos desprotegidos em relação a [Editado pelo Reclame Aqui], visto que o tráfego é bem denso, já que é uma via de muitos acessos. E aí? Espero que seja resolvido logo.;24/05/2023 às 07:47;Fortaleza - CE;False;False
164552911;/prefeitura-fortaleza/asfalto-quebrado_ajYQXm9xeaMKBWko/;Asfalto quebrado;Boa tarde. Hoje 12 de maio, a equipe de vocês cobriram diversos buracos da rua Tomás Acioly. O engraçado que deixaram de cobrir um BURACO que tem uns 15 metros de comprimento que está exposto só as pedras. Fica na esquina com av Rui Barbosa. Procurei falar com o fiscal da equipe para saber o motivo de cobrir outros buracos bem menores e não esse buraco. CARROS JÁ FURARAM PNEU E 2 pessoas machucam o pé. Porém não vi esse fiscal, e os rapazes falaram que era só com esse tal fiscal. Estou com vídeos e vou mandar fotos aqui para você olhar. NÃO TEM NEM COMO VOCÊS ARGUMENTAREM, porque não tem NENHUM CARRO ESTACIONADO. Tem uns 7 anos esse buraco. ATÉ UM CEGO, daria conta desse enorme buraco. Veja as fotos em anexo.;12/05/2023 às 17:30;Fortaleza - CE;False;False
167386681;/prefeitura-fortaleza/sistema-impossibilita-recurso-contra-autuacao-de-transito_VHz4PgeETTCwskMV/;Sistema impossibilita recurso contra autuação de transito;Há 30 dias tento encaminhar recurso de uma infração que recebi deste município, sem sucesso. Tentei contato com Detran, com o site da prefeitura e simplesmente não consigo exercer um direito básico de defesa.Acontece, ainda mais, que sou residente de outro Estado e nunca estive com veículo objeto da autuação no município de Fortaleza. Registrei boletim de ocorrência, devido a possibilidade da clonagem do veículo, porém não consigo encaminhar esses documentos como defesa, sempre que tento acessar o sistema não está operacional. Como sou de outro Estado não posso comparecer presencialmente e contestar esse ato da prefeitura de Fortaleza com vício em seus elementos.;30/06/2023 às 14:16;Brasília - DF;False;False
167000041;/prefeitura-fortaleza/poste-em-via-movimentada-e-perigosa-apagado_UD3sLAL9CMEuql84/;POSTE EM VIA MOVIMENTADA E PERIGOSA APAGADO;APESAR DA PREFEITURA NÃO RESPONDER AS RECLAMAÇÕES NESSE SITE, IREI EXPRESSAR E REGISTRAR O PROBLEMA DA FALTA DE ILUMINAÇÃO MESMO ABRINDO VÁRIAS OCORRÊNCIAS. PROTOCOLOS :*******91,******* E*******75. HOJE, 23/06/2023, O POSTO AINDA SE ENCONTRA APAGADO. CASO OCORRA, [Editado pelo Reclame Aqui] DEVIDO A ESCURIDÃO OU MESMO BARRUADA, POIS ESTE POSTE FICA EM CRUZAMENTO DE RUAS MOVIMENTADAS, SERVIRÁ DE PROVA. NUNCA VI, O SERVIÇO DE ILUMINAÇÃO TÃO INSENSÍVEL AOS APELOS DA POPULAÇÃO QUE TRABALHA E PAGA OS IMPOSTOS, PARA SEREM INVESTIDOS NA CIDADE.;23/06/2023 às 21:37;Fortaleza - CE;False;True
166729795;/prefeitura-fortaleza/nao-recolhe-adequadamente-os-residuos-nas-ruas_S85rPFqcAUx4fNRs/;Não recolhe adequadamente os resíduos nas ruas;Boa noite Prefeitura de Fortaleza,Não é a primeira vez que isso acontece e infelizmente está se tornando mais frequente! A coleta de resíduos no bairro Rodolfo Teófilo acontece todas as segundas, quartas e sextas e algumas casas parecem ser esquecidas pelos profissionais! Tentamos ser coerentes, e cuidadosos com nosso resíduos, embrulhamos em sacos grossos, se por ventura tiver algum objeto pontiagudo, embrulhamos com papelão! Sempre que possível, colocamos o em uma caixa de papelão, sempre presando a melhor forma de descartar e recolher! Contudo, parece que isso não é o suficiente. Os profissionais passam direto e não recolhem os resíduos, que ficará para o próximo dia de coleta, desta vez com maior volume! De fato e analisando a situação é muito difícil que estes profissionais não errem vejamos! A rota que os coletores fazer é a seguinte: Rua Pastor Samuel Munguba, Rua Professor Costa Mendes, e entram na Rua Coronel Nunes de Melo e segue com suas coletas. Ao terminarem o perímetro, voltam para: Rua Pastor Samuel Munguba e entram na Rua Professor Costa Mendes! Neste momento o motorista desenvolve uma velocidade neste espaço (acredito que seja porque já recolheram uma parte) que fica difícil parar no novo ponto de recolha para continuar, as vezes param cinco casas depois e um dos profissionais voltam para recolher. E quando só é possível parar no meio do quarteirão por causa da velocidade?acredito que não seja proveitoso voltar para recolher apenas duas ou três residências! Deixando os resíduos nas calçadas e quando chove piora ainda mais! Aguardo um retorno e a solução para este problema,;19/06/2023 às 23:31;Fortaleza - CE;False;False
166518509;/prefeitura-fortaleza/descaso-com-a-iluminacao-publica_z5HNxqNLc-MIYis6/;Descaso com a iluminação pública;Estamos sem iluminação pública há mais de um mês, já entrei em contato com o número que fornecido pelo site (156) da prefeitura de Fortaleza pra conserto de iluminação pública, entrei em contato onde me deram o protocolo*******71) e o prazo de 36h após esse prazo entrei em contato novamente, pedi encaminhamento para o sac aonde foi aberto um novo número de protocolo*******30) e me passaram o prazo de 5 dias, e até agora nada, sem resposta e sem prazo e nem solução do conserto de um poste, aonde a população paga pela iluminação pública e q não é pouco, população correndo o risco de [Editado pelo Reclame Aqui] e outras situações desagradáveis, pois não tem uma iluminação.;15/06/2023 às 19:46;Fortaleza - CE;False;False
165933853;/prefeitura-fortaleza/rua-esburacada_h6bRIeIUvv2QDaPt/;Rua Esburacada;A rua Tianguá Cep 60766530 no Bairro Planalto Ayrton Senna, Fortaleza está a anos degradada, com buracos, depressões, desnivelado, com Piçarra e nunca foi asfaltada. Já foi feito reportagem pra mostrar a rua e não recebemos respostas da prefeitura. Já foi feito várias baixo assinado e não funcionou. No site da prefeitura consta que como asfaltada é sem problemas,segundo relato de moradores aqui da rua. Reivindicamos a reforma da rua e asfalto. Queremos asfalto. Entra ano e sai ano e só promessa dos vereadores que não fazem nada. Nossa casas é cheio de poeira por causa da poeira dos veículos que passa causando até problema de saúde. Tem cadeirante que é preciso ser lavado pendurada por algumas pessoas. Também tem gente com deficiência que passa pra ir ao colégio e anda com dificuldade pela rua e também minha vizinha que tem a perna amputada e só anda de moleta. Uma senhora idosa já se desequilibrou nos buracos e levou queda feia machucando o joelho. Necessitamos com urgência reforma e asfalto na rua;06/06/2023 às 08:20;Fortaleza - CE;False;False
165390663;/prefeitura-fortaleza/iluminacao-rua-albano-numero-20_L8YGu09N5cmLGVKb/;Iluminação Rua Albano Número 20;Venho por meio deste, registrar indignação dos moradores da rua Albano Número 20, ao 60, nessa rua não existe iluminação, vários postes com lâmpadas queimadas, população sofrendo com [Editado pelo Reclame Aqui].;27/05/2023 às 14:17;Fortaleza - CE;False;False
165261613;/prefeitura-fortaleza/sem-luz-no-poste-ja-faz-03-meses_J2tT0GVzWxfkiGx7/;Sem luz no poste já faz 03 meses;Já tem mais de 03 meses sem lu no poste que ilumina exatamente a entrada e saída de veículos do prédio em que moro, rua Pinho Pessoa esquina com Rua Silva Paulet, Fortaleza - Ceará, bairro Dionísio Torres. O atendimento via celular é horrível e no site não tem a opção de reclamar.;25/05/2023 às 15:17;Fortaleza - CE;False;False
165199191;/prefeitura-fortaleza/semaforo-queimado-apagado_EmYNuYJYfpo3zJrW/;Semáforo queimado/apagado;Há meses que o semáforo da Leste Oeste, na altura da Escolinha de Surf estava apresentando defeitos, demorando muito para acompanhar o comando de apertar o botão para fechar. Na segunda tinha um rapaz da AMC presente no local verificando, ontem (23.05) o semáforo estava apagado, dificultando a travessia, sem falar que torna o lado da praia mais perigoso, demoramos mais para atravessar, dando margem para ficarmos desprotegidos em relação a [Editado pelo Reclame Aqui], visto que o tráfego é bem denso, já que é uma via de muitos acessos. E aí? Espero que seja resolvido logo.;24/05/2023 às 07:47;Fortaleza - CE;False;False
164552911;/prefeitura-fortaleza/asfalto-quebrado_ajYQXm9xeaMKBWko/;Asfalto quebrado;Boa tarde. Hoje 12 de maio, a equipe de vocês cobriram diversos buracos da rua Tomás Acioly. O engraçado que deixaram de cobrir um BURACO que tem uns 15 metros de comprimento que está exposto só as pedras. Fica na esquina com av Rui Barbosa. Procurei falar com o fiscal da equipe para saber o motivo de cobrir outros buracos bem menores e não esse buraco. CARROS JÁ FURARAM PNEU E 2 pessoas machucam o pé. Porém não vi esse fiscal, e os rapazes falaram que era só com esse tal fiscal. Estou com vídeos e vou mandar fotos aqui para você olhar. NÃO TEM NEM COMO VOCÊS ARGUMENTAREM, porque não tem NENHUM CARRO ESTACIONADO. Tem uns 7 anos esse buraco. ATÉ UM CEGO, daria conta desse enorme buraco. Veja as fotos em anexo.;12/05/2023 às 17:30;Fortaleza - CE;False;False
163995435;/prefeitura-fortaleza/buracos-e-mais-buracos-nas-vias_3vasELw27gnbFr1P/;Buracos e mais buracos nas vias;Sendo bem direto, as vias publicas municipais estão cheias de buracos e o IPVA 2023 foi mais alto que do ano passado. Queremos melhorias com a devida aplicação da arrecadação feita pela gestão atual. Está muito ruim.É inadmissível a falta de manutenção.;03/05/2023 às 23:05;Fortaleza - CE;False;True
167000041;/prefeitura-fortaleza/poste-em-via-movimentada-e-perigosa-apagado_UD3sLAL9CMEuql84/;POSTE EM VIA MOVIMENTADA E PERIGOSA APAGADO;APESAR DA PREFEITURA NÃO RESPONDER AS RECLAMAÇÕES NESSE SITE, IREI EXPRESSAR E REGISTRAR O PROBLEMA DA FALTA DE ILUMINAÇÃO MESMO ABRINDO VÁRIAS OCORRÊNCIAS. PROTOCOLOS :*******91,******* E*******75. HOJE, 23/06/2023, O POSTO AINDA SE ENCONTRA APAGADO. CASO OCORRA, [Editado pelo Reclame Aqui] DEVIDO A ESCURIDÃO OU MESMO BARRUADA, POIS ESTE POSTE FICA EM CRUZAMENTO DE RUAS MOVIMENTADAS, SERVIRÁ DE PROVA. NUNCA VI, O SERVIÇO DE ILUMINAÇÃO TÃO INSENSÍVEL AOS APELOS DA POPULAÇÃO QUE TRABALHA E PAGA OS IMPOSTOS, PARA SEREM INVESTIDOS NA CIDADE.;23/06/2023 às 21:37;Fortaleza - CE;False;True
166729795;/prefeitura-fortaleza/nao-recolhe-adequadamente-os-residuos-nas-ruas_S85rPFqcAUx4fNRs/;Não recolhe adequadamente os resíduos nas ruas;Boa noite Prefeitura de Fortaleza,Não é a primeira vez que isso acontece e infelizmente está se tornando mais frequente! A coleta de resíduos no bairro Rodolfo Teófilo acontece todas as segundas, quartas e sextas e algumas casas parecem ser esquecidas pelos profissionais! Tentamos ser coerentes, e cuidadosos com nosso resíduos, embrulhamos em sacos grossos, se por ventura tiver algum objeto pontiagudo, embrulhamos com papelão! Sempre que possível, colocamos o em uma caixa de papelão, sempre presando a melhor forma de descartar e recolher! Contudo, parece que isso não é o suficiente. Os profissionais passam direto e não recolhem os resíduos, que ficará para o próximo dia de coleta, desta vez com maior volume! De fato e analisando a situação é muito difícil que estes profissionais não errem vejamos! A rota que os coletores fazer é a seguinte: Rua Pastor Samuel Munguba, Rua Professor Costa Mendes, e entram na Rua Coronel Nunes de Melo e segue com suas coletas. Ao terminarem o perímetro, voltam para: Rua Pastor Samuel Munguba e entram na Rua Professor Costa Mendes! Neste momento o motorista desenvolve uma velocidade neste espaço (acredito que seja porque já recolheram uma parte) que fica difícil parar no novo ponto de recolha para continuar, as vezes param cinco casas depois e um dos profissionais voltam para recolher. E quando só é possível parar no meio do quarteirão por causa da velocidade?acredito que não seja proveitoso voltar para recolher apenas duas ou três residências! Deixando os resíduos nas calçadas e quando chove piora ainda mais! Aguardo um retorno e a solução para este problema,;19/06/2023 às 23:31;Fortaleza - CE;False;False
166518509;/prefeitura-fortaleza/descaso-com-a-iluminacao-publica_z5HNxqNLc-MIYis6/;Descaso com a iluminação pública;Estamos sem iluminação pública há mais de um mês, já entrei em contato com o número que fornecido pelo site (156) da prefeitura de Fortaleza pra conserto de iluminação pública, entrei em contato onde me deram o protocolo*******71) e o prazo de 36h após esse prazo entrei em contato novamente, pedi encaminhamento para o sac aonde foi aberto um novo número de protocolo*******30) e me passaram o prazo de 5 dias, e até agora nada, sem resposta e sem prazo e nem solução do conserto de um poste, aonde a população paga pela iluminação pública e q não é pouco, população correndo o risco de [Editado pelo Reclame Aqui] e outras situações desagradáveis, pois não tem uma iluminação.;15/06/2023 às 19:46;Fortaleza - CE;False;False
165933853;/prefeitura-fortaleza/rua-esburacada_h6bRIeIUvv2QDaPt/;Rua Esburacada;A rua Tianguá Cep 60766530 no Bairro Planalto Ayrton Senna, Fortaleza está a anos degradada, com buracos, depressões, desnivelado, com Piçarra e nunca foi asfaltada. Já foi feito reportagem pra mostrar a rua e não recebemos respostas da prefeitura. Já foi feito várias baixo assinado e não funcionou. No site da prefeitura consta que como asfaltada é sem problemas,segundo relato de moradores aqui da rua. Reivindicamos a reforma da rua e asfalto. Queremos asfalto. Entra ano e sai ano e só promessa dos vereadores que não fazem nada. Nossa casas é cheio de poeira por causa da poeira dos veículos que passa causando até problema de saúde. Tem cadeirante que é preciso ser lavado pendurada por algumas pessoas. Também tem gente com deficiência que passa pra ir ao colégio e anda com dificuldade pela rua e também minha vizinha que tem a perna amputada e só anda de moleta. Uma senhora idosa já se desequilibrou nos buracos e levou queda feia machucando o joelho. Necessitamos com urgência reforma e asfalto na rua;06/06/2023 às 08:20;Fortaleza - CE;False;False
165390663;/prefeitura-fortaleza/iluminacao-rua-albano-numero-20_L8YGu09N5cmLGVKb/;Iluminação Rua Albano Número 20;Venho por meio deste, registrar indignação dos moradores da rua Albano Número 20, ao 60, nessa rua não existe iluminação, vários postes com lâmpadas queimadas, população sofrendo com [Editado pelo Reclame Aqui].;27/05/2023 às 14:17;Fortaleza - CE;False;False
165261613;/prefeitura-fortaleza/sem-luz-no-poste-ja-faz-03-meses_J2tT0GVzWxfkiGx7/;Sem luz no poste já faz 03 meses;Já tem mais de 03 meses sem lu no poste que ilumina exatamente a entrada e saída de veículos do prédio em que moro, rua Pinho Pessoa esquina com Rua Silva Paulet, Fortaleza - Ceará, bairro Dionísio Torres. O atendimento via celular é horrível e no site não tem a opção de reclamar.;25/05/2023 às 15:17;Fortaleza - CE;False;False
165199191;/prefeitura-fortaleza/semaforo-queimado-apagado_EmYNuYJYfpo3zJrW/;Semáforo queimado/apagado;Há meses que o semáforo da Leste Oeste, na altura da Escolinha de Surf estava apresentando defeitos, demorando muito para acompanhar o comando de apertar o botão para fechar. Na segunda tinha um rapaz da AMC presente no local verificando, ontem (23.05) o semáforo estava apagado, dificultando a travessia, sem falar que torna o lado da praia mais perigoso, demoramos mais para atravessar, dando margem para ficarmos desprotegidos em relação a [Editado pelo Reclame Aqui], visto que o tráfego é bem denso, já que é uma via de muitos acessos. E aí? Espero que seja resolvido logo.;24/05/2023 às 07:47;Fortaleza - CE;False;False
164552911;/prefeitura-fortaleza/asfalto-quebrado_ajYQXm9xeaMKBWko/;Asfalto quebrado;Boa tarde. Hoje 12 de maio, a equipe de vocês cobriram diversos buracos da rua Tomás Acioly. O engraçado que deixaram de cobrir um BURACO que tem uns 15 metros de comprimento que está exposto só as pedras. Fica na esquina com av Rui Barbosa. Procurei falar com o fiscal da equipe para saber o motivo de cobrir outros buracos bem menores e não esse buraco. CARROS JÁ FURARAM PNEU E 2 pessoas machucam o pé. Porém não vi esse fiscal, e os rapazes falaram que era só com esse tal fiscal. Estou com vídeos e vou mandar fotos aqui para você olhar. NÃO TEM NEM COMO VOCÊS ARGUMENTAREM, porque não tem NENHUM CARRO ESTACIONADO. Tem uns 7 anos esse buraco. ATÉ UM CEGO, daria conta desse enorme buraco. Veja as fotos em anexo.;12/05/2023 às 17:30;Fortaleza - CE;False;False
163995435;/prefeitura-fortaleza/buracos-e-mais-buracos-nas-vias_3vasELw27gnbFr1P/;Buracos e mais buracos nas vias;Sendo bem direto, as vias publicas municipais estão cheias de buracos e o IPVA 2023 foi mais alto que do ano passado. Queremos melhorias com a devida aplicação da arrecadação feita pela gestão atual. Está muito ruim.É inadmissível a falta de manutenção.;03/05/2023 às 23:05;Fortaleza - CE;False;True
163356457;/prefeitura-fortaleza/reclamacao-sem-resposta_NFZPttU-u3u4ZCOI/;Reclamação Sem Resposta;Liguei para fazer uma reclamação de 8 postes com as luminárias queimadas em uma avenida, tem mais de 15 dias até agora não resolveram. Rua escura causando transtorno e perigo de [Editado pelo Reclame Aqui] ou sequestro em bairro nobre de Fortaleza e nada de resolverem. Na av. Chanceler Edson Queiroz, entre as Ruas Alberto Feitosa e Washington Soares, postes que ficam no meio da avenida Chanceler Edson Queiroz Bairro Guararapes que dão acesso ao túnel Pintor Antônio Bandeira, postes de 2 luminárias cada um, tem uns 9 já com todas as lâmpadas queimadas próximo a uma concessionaria e uma residência de numero 250. CEP: 60.810-145.;22/04/2023 às 17:58;Manaus - AM;False;False
166729795;/prefeitura-fortaleza/nao-recolhe-adequadamente-os-residuos-nas-ruas_S85rPFqcAUx4fNRs/;Não recolhe adequadamente os resíduos nas ruas;Boa noite Prefeitura de Fortaleza,Não é a primeira vez que isso acontece e infelizmente está se tornando mais frequente! A coleta de resíduos no bairro Rodolfo Teófilo acontece todas as segundas, quartas e sextas e algumas casas parecem ser esquecidas pelos profissionais! Tentamos ser coerentes, e cuidadosos com nosso resíduos, embrulhamos em sacos grossos, se por ventura tiver algum objeto pontiagudo, embrulhamos com papelão! Sempre que possível, colocamos o em uma caixa de papelão, sempre presando a melhor forma de descartar e recolher! Contudo, parece que isso não é o suficiente. Os profissionais passam direto e não recolhem os resíduos, que ficará para o próximo dia de coleta, desta vez com maior volume! De fato e analisando a situação é muito difícil que estes profissionais não errem vejamos! A rota que os coletores fazer é a seguinte: Rua Pastor Samuel Munguba, Rua Professor Costa Mendes, e entram na Rua Coronel Nunes de Melo e segue com suas coletas. Ao terminarem o perímetro, voltam para: Rua Pastor Samuel Munguba e entram na Rua Professor Costa Mendes! Neste momento o motorista desenvolve uma velocidade neste espaço (acredito que seja porque já recolheram uma parte) que fica difícil parar no novo ponto de recolha para continuar, as vezes param cinco casas depois e um dos profissionais voltam para recolher. E quando só é possível parar no meio do quarteirão por causa da velocidade?acredito que não seja proveitoso voltar para recolher apenas duas ou três residências! Deixando os resíduos nas calçadas e quando chove piora ainda mais! Aguardo um retorno e a solução para este problema,;19/06/2023 às 23:31;Fortaleza - CE;False;False
166518509;/prefeitura-fortaleza/descaso-com-a-iluminacao-publica_z5HNxqNLc-MIYis6/;Descaso com a iluminação pública;Estamos sem iluminação pública há mais de um mês, já entrei em contato com o número que fornecido pelo site (156) da prefeitura de Fortaleza pra conserto de iluminação pública, entrei em contato onde me deram o protocolo*******71) e o prazo de 36h após esse prazo entrei em contato novamente, pedi encaminhamento para o sac aonde foi aberto um novo número de protocolo*******30) e me passaram o prazo de 5 dias, e até agora nada, sem resposta e sem prazo e nem solução do conserto de um poste, aonde a população paga pela iluminação pública e q não é pouco, população correndo o risco de [Editado pelo Reclame Aqui] e outras situações desagradáveis, pois não tem uma iluminação.;15/06/2023 às 19:46;Fortaleza - CE;False;False
165933853;/prefeitura-fortaleza/rua-esburacada_h6bRIeIUvv2QDaPt/;Rua Esburacada;A rua Tianguá Cep 60766530 no Bairro Planalto Ayrton Senna, Fortaleza está a anos degradada, com buracos, depressões, desnivelado, com Piçarra e nunca foi asfaltada. Já foi feito reportagem pra mostrar a rua e não recebemos respostas da prefeitura. Já foi feito várias baixo assinado e não funcionou. No site da prefeitura consta que como asfaltada é sem problemas,segundo relato de moradores aqui da rua. Reivindicamos a reforma da rua e asfalto. Queremos asfalto. Entra ano e sai ano e só promessa dos vereadores que não fazem nada. Nossa casas é cheio de poeira por causa da poeira dos veículos que passa causando até problema de saúde. Tem cadeirante que é preciso ser lavado pendurada por algumas pessoas. Também tem gente com deficiência que passa pra ir ao colégio e anda com dificuldade pela rua e também minha vizinha que tem a perna amputada e só anda de moleta. Uma senhora idosa já se desequilibrou nos buracos e levou queda feia machucando o joelho. Necessitamos com urgência reforma e asfalto na rua;06/06/2023 às 08:20;Fortaleza - CE;False;False
165390663;/prefeitura-fortaleza/iluminacao-rua-albano-numero-20_L8YGu09N5cmLGVKb/;Iluminação Rua Albano Número 20;Venho por meio deste, registrar indignação dos moradores da rua Albano Número 20, ao 60, nessa rua não existe iluminação, vários postes com lâmpadas queimadas, população sofrendo com [Editado pelo Reclame Aqui].;27/05/2023 às 14:17;Fortaleza - CE;False;False
165261613;/prefeitura-fortaleza/sem-luz-no-poste-ja-faz-03-meses_J2tT0GVzWxfkiGx7/;Sem luz no poste já faz 03 meses;Já tem mais de 03 meses sem lu no poste que ilumina exatamente a entrada e saída de veículos do prédio em que moro, rua Pinho Pessoa esquina com Rua Silva Paulet, Fortaleza - Ceará, bairro Dionísio Torres. O atendimento via celular é horrível e no site não tem a opção de reclamar.;25/05/2023 às 15:17;Fortaleza - CE;False;False
165199191;/prefeitura-fortaleza/semaforo-queimado-apagado_EmYNuYJYfpo3zJrW/;Semáforo queimado/apagado;Há meses que o semáforo da Leste Oeste, na altura da Escolinha de Surf estava apresentando defeitos, demorando muito para acompanhar o comando de apertar o botão para fechar. Na segunda tinha um rapaz da AMC presente no local verificando, ontem (23.05) o semáforo estava apagado, dificultando a travessia, sem falar que torna o lado da praia mais perigoso, demoramos mais para atravessar, dando margem para ficarmos desprotegidos em relação a [Editado pelo Reclame Aqui], visto que o tráfego é bem denso, já que é uma via de muitos acessos. E aí? Espero que seja resolvido logo.;24/05/2023 às 07:47;Fortaleza - CE;False;False
164552911;/prefeitura-fortaleza/asfalto-quebrado_ajYQXm9xeaMKBWko/;Asfalto quebrado;Boa tarde. Hoje 12 de maio, a equipe de vocês cobriram diversos buracos da rua Tomás Acioly. O engraçado que deixaram de cobrir um BURACO que tem uns 15 metros de comprimento que está exposto só as pedras. Fica na esquina com av Rui Barbosa. Procurei falar com o fiscal da equipe para saber o motivo de cobrir outros buracos bem menores e não esse buraco. CARROS JÁ FURARAM PNEU E 2 pessoas machucam o pé. Porém não vi esse fiscal, e os rapazes falaram que era só com esse tal fiscal. Estou com vídeos e vou mandar fotos aqui para você olhar. NÃO TEM NEM COMO VOCÊS ARGUMENTAREM, porque não tem NENHUM CARRO ESTACIONADO. Tem uns 7 anos esse buraco. ATÉ UM CEGO, daria conta desse enorme buraco. Veja as fotos em anexo.;12/05/2023 às 17:30;Fortaleza - CE;False;False
163995435;/prefeitura-fortaleza/buracos-e-mais-buracos-nas-vias_3vasELw27gnbFr1P/;Buracos e mais buracos nas vias;Sendo bem direto, as vias publicas municipais estão cheias de buracos e o IPVA 2023 foi mais alto que do ano passado. Queremos melhorias com a devida aplicação da arrecadação feita pela gestão atual. Está muito ruim.É inadmissível a falta de manutenção.;03/05/2023 às 23:05;Fortaleza - CE;False;True
163356457;/prefeitura-fortaleza/reclamacao-sem-resposta_NFZPttU-u3u4ZCOI/;Reclamação Sem Resposta;Liguei para fazer uma reclamação de 8 postes com as luminárias queimadas em uma avenida, tem mais de 15 dias até agora não resolveram. Rua escura causando transtorno e perigo de [Editado pelo Reclame Aqui] ou sequestro em bairro nobre de Fortaleza e nada de resolverem. Na av. Chanceler Edson Queiroz, entre as Ruas Alberto Feitosa e Washington Soares, postes que ficam no meio da avenida Chanceler Edson Queiroz Bairro Guararapes que dão acesso ao túnel Pintor Antônio Bandeira, postes de 2 luminárias cada um, tem uns 9 já com todas as lâmpadas queimadas próximo a uma concessionaria e uma residência de numero 250. CEP: 60.810-145.;22/04/2023 às 17:58;Manaus - AM;False;False
163282483;/prefeitura-fortaleza/retirada-de-galhos-depois-da-poda-da-arvore_Lhf4vzTlszCHZHlO/;Retirada de galhos depois da poda da árvore;Ligamos várias vezes para a Enel Ceará e pedimos a poda de uma árvore que fica na frente da nossa casa, com os galhos entre os fios. A árvore já estava derrubando galhos quando chovia e inclusive quebrou o vidro do meu carro. Várias equipes vieram aqui e falavam que ia repassar pro setor correto e nada nunca era feito. Ontem, 19 de Abril de 2023, veio uma equipe e falou a mesma coisa. Nós insistimos e eles cortaram só uma parte e deixaram os galhos todos jogados no chão e inclusive vários fios ficaram caídos. Nós ainda arrumamos eles, pra não atrapalhar a passagem, pois deixaram bem no meio do estacionamento. Gostaríamos de solicitar a retirada desses galhos.;20/04/2023 às 17:40;Fortaleza - CE;False;False
166518509;/prefeitura-fortaleza/descaso-com-a-iluminacao-publica_z5HNxqNLc-MIYis6/;Descaso com a iluminação pública;Estamos sem iluminação pública há mais de um mês, já entrei em contato com o número que fornecido pelo site (156) da prefeitura de Fortaleza pra conserto de iluminação pública, entrei em contato onde me deram o protocolo*******71) e o prazo de 36h após esse prazo entrei em contato novamente, pedi encaminhamento para o sac aonde foi aberto um novo número de protocolo*******30) e me passaram o prazo de 5 dias, e até agora nada, sem resposta e sem prazo e nem solução do conserto de um poste, aonde a população paga pela iluminação pública e q não é pouco, população correndo o risco de [Editado pelo Reclame Aqui] e outras situações desagradáveis, pois não tem uma iluminação.;15/06/2023 às 19:46;Fortaleza - CE;False;False
